,start,end,device_id,xy,meter_number,meter_installation,srn_number,account_number,region,county,type_of_industry,metering_installation,programming_initial,programming_final,meter_terminal_initial,meter_terminal_final,test_block_initial,test_block_final,meter_body_seal_initial,meter_body_seal_final,smart_meter_enclosure_initial,smart_meter_enclosure_final,amr_initial,amr_final,other_seals,connection_configs,meter_voltage_at_site,ct_ratio_programmed,ct_ratio_at_meter,ct_ratio_installed,vt_ratio,ct_vt_done,ct_vt_match,mismatch_description,zera_test_done,error_trial_per,error_test_remarks,error_per,test_results_remarks,meter_pass_test,red_phase_amcorder,red_phase_meter,yellow_phase_amcoder,yellow_phase_meter,blue_phase_amcorder,blue_phase_meter,load_balancing,m_n_clamp_currents,time_actual,part_eight/time_meter,date_actual,date_meter,current_180_kwh,memory_180_kwh,image_180_kwh,current_280_kwh,memory_280_kwh,image_280_kwh,current_960_kva,memory_960_kva,current_150_kwh,memory_150_kwh,current_181_kwh,part_eight/memory_181_kwh,current_182_kwh,memory_182_kwh,instateneous_970_kva,instateneous_170_kva,red_phase_voltage,yellow_phase_voltage,blue_phase_voltage,red_phase_current,yellow_phase_current,blue_phase_current,power_factor,reading_remarks,solar_installation,solar_size,solar_installation_date,overall_remarks,declaration,instance_id,instance_name,submission_date,submitter_id,submitter_name
56,2025-08-08T13:04:58.139+03:00,2025-08-08T13:20:31.173+03:00,collect:1K0xDI7PpqUytdma,"[37.6540475, 0.0462717, 1570.199951171875]",040016115539,Equity bank ,,22854614,MOUNT_KENYA,MERU,SERVICE,GROUND_MOUNTED_ELEVATED,20207959,20207959,20355471,"22322248
",Not installed ,Not installed ,Not applicable ,Not applicable ,20964528,22322234,,,,3P4W,1/1/,1/1,1754648007943.jpg,1/1,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,5.0,5.0,8.0,8.0,13.0,13.0,Ok,m_n_clamp_currents_yes,13:15:00.000+03:00,12:54:00.000+03:00,2025-08-08,2025-08-08,446549,445792,1754648240648.jpg,0,0,1754648261404.jpg,10.0,12.0,9.0,11.0,299076,298584,147473,147207,,,239.0,243.0,241.0,5.0,10.0,13.0,0.893,Ok,solar_installation_no,,,Ok,declaration_yes,uuid:4ed27f0c-dc70-436f-ad64-5ecbff751e9e,0.0462717 37.6540475 1570.199951171875 29.51300048828125,2025-08-08T10:20:32.834Z,272,KPL16937-AYUB
57,2025-08-08T13:00:51.098+03:00,2025-08-08T13:18:40.921+03:00,collect:g4DxhKlaEMmm7HuE,"[36.8046009, -1.2783665, 0]",040016120918,LEISURE PARK DEVELOPMENT LIMITED,10400951.0,107056721,NAIROBI,NAIROBI WEST,HOSPITALITY,GROUND_MOUNTED_ELEVATED,A02115,Maintain ,Kpl21741069,Maintain ,None ,N/A,16120918/kpl21741059,Maintain ,Kpl21803041/741028,Kpl21803080/28,,,No,3P4W,1/1/,1000/5,1754647648659.jpg,1000/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,240.0,240.0,270.0,270.0,307.0,307.0,Load balancing oky,m_n_clamp_currents_yes,13:10:00.000+03:00,13:10:00.000+03:00,2025-08-08,2025-08-08,1255168,1218034,1754647854847.jpg,0,0,1754647875116.jpg,298.0,315.0,294.0,311.0,651018,631961,604155,586073,,,229.6,230.0,230.0,286.0,338.0,339.0,0.98,Installation oky,solar_installation_yes,,,"Installation is oky.
Red incoming over heating",declaration_yes,uuid:84462d54-134b-4e83-bec0-267daac43b54,-1.2783665 36.8046009 0.0 100.0,2025-08-08T10:18:42.239Z,237,KPL19742-Muguthi
58,2025-08-08T12:59:57.595+03:00,2025-08-08T13:12:48.594+03:00,collect:RL8tYUKjMINfjjtf,"[36.8091543, -1.2689, 1677.0999755859375]",040010111071,Development Ltd rock ,132653813.0,132653813,NAIROBI,NAIROBI NORTH,MULTI_USE_OFFICE_COMPLEX,AMR_METERING,20066987/20365418,20066987/20365418,21926682,21926682,Nil ,Nil ,Nil ,Nil ,Nil ,Nil ,21926661/16,21926661/16,None ,3P4W,1/1/,500/5,1754647550443.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,32.0,32.0,32.0,32.0,27.0,27.0,Okay ,m_n_clamp_currents_yes,13:08:00.000+03:00,12:49:00.000+03:00,2025-08-08,2025-08-08,2985258,2982,1754647812078.jpg,0,0,1754647831193.jpg,70.0,68.0,70.0,68.0,2109623,2107468,875635,875108,70.0,70.0,242.0,243.0,244.0,44.0,45.0,36.0,0.99,Okay ,solar_installation_no,,,Okay ,declaration_yes,uuid:1f216b9b-b968-4037-9529-e5694dca6cf5,-1.2689 36.8091543 1677.0999755859375 27.83099937438965,2025-08-08T10:12:51.575Z,304,KPL18500-ELIJAH NJUE
59,2025-08-08T12:48:19.943+03:00,2025-08-08T13:01:20.178+03:00,collect:UeQgyKoV8ZfRbYo5,"[36.9705461, -1.470054, 1554.0999755859375]",040016112842,CELEBRITY FASHIONS EPZ LTD,3267381.0,32673812,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,Plate 2015,Plate 2015,Kpl21543964,Kpl21503342,Kplc20334876,Kpl21503373,Plate 2015,Retained ,Kpl21543948,Kpl21503309,,,None,3P4W,1/1/,300/5,1754646707384.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,29.0,29.3,46.0,46.2,39.96,40.2,Balance load,m_n_clamp_currents_yes,12:35:00.000+03:00,12:38:00.000+03:00,2025-08-08,2025-08-08,3728788,3723318,1754647114740.jpg,825,825,1754647130221.jpg,67.0,56.0,65.0,54.0,2311978,2308358,1416810,1414959,,,238.0,237.0,238.0,73.0,76.0,66.0,0.978,Readings okay,solar_installation_no,,,Metering and installation inspected and found to be okay,declaration_yes,uuid:8c7241bc-6bdc-45c7-a1ac-86948da0b331,-1.470054 36.9705461 1554.0999755859375 88.0999984741211,2025-08-08T10:01:22.156Z,230,KPL52731-WERU
60,2025-08-08T12:38:33.174+03:00,2025-08-08T12:54:28.214+03:00,collect:RL8tYUKjMINfjjtf,"[36.8091447, -1.2695152, 1680.300048828125]",040016110672,Gonita limited ,,4192108,NAIROBI,NAIROBI NORTH,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ACCESSIBLE,Metal plate ,Metal plate ,20616766,20616766,20616790,20616790,Metal plate ,Metal plate ,21875109,21975128,,,None ,3P4W,1/1/,300/5,1754646457231.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,107.0,107.0,97.0,97.0,106.0,106.0,Okay ,m_n_clamp_currents_yes,12:50:00.000+03:00,12:50:00.000+03:00,2025-08-08,2025-08-08,4574152,4562971,1754646681952.jpg,0,0,1754646700148.jpg,102.0,109.0,101.0,108.0,2764485,2757187,1809669,1805784,102.0,101.0,245.0,246.0,245.0,139.0,137.0,145.0,0.99,Okay ,solar_installation_no,,,Okay ,declaration_yes,uuid:14483e71-14c2-4b03-8598-b54aca824a61,-1.2695152 36.8091447 1680.300048828125 15.36299991607666,2025-08-08T09:54:29.531Z,304,KPL18500-ELIJAH NJUE
61,2025-08-08T12:26:30.661+03:00,2025-08-08T12:50:19.168+03:00,collect:Txc2FuXhwphk2M0a,"[36.8311702, -1.295728, 1644.5999755859375]",040016111911,Printing services,0.0,0,NAIROBI,NAIROBI NORTH,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,2015,2015,21916975,As above ,20581049,As above ,2015,2015,21916954,21916971,,,None ,3P4W,1/1/,500/5,1754646241802.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Okay ,zera_test_done_no,,,,,,120.0,120.0,127.0,127.0,130.0,130.0,Okay ,m_n_clamp_currents_yes,12:45:00.000+03:00,12:45:00.000+03:00,2025-08-08,2025-08-08,4537200,4533009,1754646411074.jpg,62,62,1754646445590.jpg,175.0,296.0,170.0,283.0,3367942,3364166,1169260,1168843,175.0,170.0,240.0,241.0,239.0,120.0,127.0,130.0,0.99,Okay ,solar_installation_no,,,Okay ,declaration_yes,uuid:56fa2d6b-27b4-445e-bf2d-627472288b56,-1.295728 36.8311702 1644.5999755859375 110.0,2025-08-08T09:50:50.283Z,241,KPL15731-mulandi
62,2025-08-08T12:33:48.186+03:00,2025-08-08T12:50:34.373+03:00,collect:fF7ubNGUySONeT0M,"[36.9016713, -1.2583619, 1586.800048828125]",040016121221,Tononoka rolling mills,530936.0,5309360,NAIROBI,NAIROBI NORTH,MANUFACTURING,POLE_MOUNTED_ACCESSIBLE,20231191,20231191,21486877,21807391,21032759,21032759,2023,2023,21911097,210807344,,,Na,3P4W,66000/110,400/1,1754646003915.jpg,400/1,vt_ratio_66000/110,y_n_no,ct_vt_match_yes,None,zera_test_done_yes,0.06,Passed,0.35,Passed,meter_pass_test_yes,49.1,49.3,41.7,41.6,47.9,47.8,Balanced,m_n_clamp_currents_yes,12:42:00.000+03:00,12:42:00.000+03:00,2025-08-08,2025-08-08,35555064,34133520,1754646220605.jpg,34176,0,1754646269137.jpg,12656.0,12288.0,12165.0,11712.0,1811048,17915040,16844184,16218480,5297.0,5200.0,38000.0,38101.0,38102.0,49.1,49.6,49.3,0.96,Installation tested okay,solar_installation_yes,4MW,2020-01-01,Installation tested. Meter passed test,declaration_yes,uuid:2e10b17e-2f9b-4bc7-9e12-21ae8d4c5dde,-1.2583619 36.9016713 1586.800048828125 8.875,2025-08-08T09:50:35.554Z,271,KPL15735-OKWACH
63,2025-08-08T12:33:36.386+03:00,2025-08-08T12:49:57.217+03:00,collect:btwRkhG6ixoGvp8k,"[36.8036819, -1.2723862, 1676.0999755859375]",040016113506,Student association ,,5304175,NAIROBI,NAIROBI WEST,ACADEMIC_INSTITUTIONS,GROUND_MOUNTED_ELEVATED,2015,2015,21705788,21771021,20779413,20779413,2015,2015,21771090,21771014,,,None ,3P4W,1/1/,500/5,1754646203017.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,1.0,1.1,1.0,1.0,1.3,1.4,Okay ,m_n_clamp_currents_yes,12:45:00.000+03:00,12:45:00.000+03:00,2025-08-08,2025-08-08,1904393,1904280,1754646416317.jpg,0,0,1754646437065.jpg,2.0,4.0,2.0,4.0,1083450,1083390,820942,820890,2.0,2.0,236.0,237.0,237.0,1.1,1.0,0.4,1.0,Okay ,solar_installation_no,,,Installation okay ,declaration_yes,uuid:d8128c34-fae0-426b-bd0b-71651ccd8df5,-1.2723862 36.8036819 1676.0999755859375 6.099999904632568,2025-08-08T09:49:57.831Z,219,KPL18417-RODGERS
64,2025-08-08T12:34:48.979+03:00,2025-08-08T12:49:03.137+03:00,collect:cNwlyxgRYWEbQciq,"[36.9755826, -1.4220351, 1526.300048828125]",040016120779,Lucky star properties,14682875.0,165965294,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ELEVATED,A02434,A02434,16120726/21514383,2150555/16120726,N/A,N/A,16120779,16120779,21514354,21542273,,,None,3P4W,1/1/,300/5,1754646209783.png,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None,zera_test_done_no,,,,,,9.0,9.0,9.0,7.0,7.0,7.0,Ok,m_n_clamp_currents_yes,12:44:00.000+03:00,12:44:00.000+03:00,2025-08-08,2025-08-08,10655,10288,1754646358225.png,4,0,1754646421385.png,16.0,20.0,16.0,20.0,8781,8460,1874,1828,1.0,1.0,233.0,231.0,231.0,9.0,7.0,7.0,0.95,Ok,solar_installation_no,,,Ok,declaration_yes,uuid:3fe818cc-ddff-447a-ad6f-5e0c44f3d7bf,-1.4220351 36.9755826 1526.300048828125 35.882999420166016,2025-08-08T09:49:14.131Z,296,KPL15753-MUGO
65,2025-08-08T12:26:43.830+03:00,2025-08-08T12:48:58.132+03:00,collect:1K0xDI7PpqUytdma,"[37.6513501, 0.0478083, 1590.199951171875]",040016115540,Stephen gikundi ,,146037379,MOUNT_KENYA,MERU,HOSPITALITY,GROUND_MOUNTED_ELEVATED,20207943,20207943,20835328,22322209,Not installed ,Not installed ,,,None,22322226,,,,3P4W,1/1/,1/1,1754646113108.jpg,1/1,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,0.0,0.0,30.0,29.0,7.0,7.0,Ok,m_n_clamp_currents_yes,12:43:00.000+03:00,12:21:00.000+03:00,2025-08-08,2025-08-08,196020,195012,1754646296670.jpg,0,0,1754646333078.jpg,18.0,22.0,17.0,17.0,116745,116105,79274,78906,,,245.0,246.0,244.0,0.0,40.0,11.0,0.998,Okay ,solar_installation_no,,,Ok,declaration_yes,uuid:8ec44ce8-9938-4421-b27e-c6592684c8c6,0.0478083 37.6513501 1590.199951171875 5.185999870300293,2025-08-08T09:48:59.723Z,272,KPL16937-AYUB
66,2025-08-08T12:27:36.187+03:00,2025-08-08T12:41:48.792+03:00,collect:0I1AkdXxNeZtX2tc,"[36.8645669, -1.3052985, 1635.986328125]",040016114102,Twin Africa ,3661955.0,113921656,NAIROBI,NAIROBI SOUTH,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,2016,2016,21544979,21541293,20334715,20334715,2016,2016,21544973,21541227,,,None ,3P4W,1/1/,300/5,1754645697207.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,45.0,45.0,50.0,50.0,45.0,45.0,Balanced,m_n_clamp_currents_yes,12:36:00.000+03:00,12:36:00.000+03:00,2025-08-08,2025-08-08,982210,979975,1754645876249.jpg,1,1,1754645909692.jpg,48.0,54.0,48.0,53.0,126948,126754,855263,853220,44.0,,238.0,237.0,237.0,57.0,60.0,54.0,0.95,Ok,solar_installation_no,,,None,declaration_yes,uuid:8ebc8c77-6917-4034-b621-22158417f0dc,-1.3052985 36.8645669 1635.986328125 4.638999938964844,2025-08-08T09:41:50.665Z,298,KPL52936-OTUDE
67,2025-08-08T12:05:15.939+03:00,2025-08-08T12:32:39.855+03:00,collect:3eJvzIu4Vo5l9Fbu,"[36.8106889, -1.2782766, 1673.300048828125]",040016116925,Students welfare association ,530325.0,5303250,NAIROBI,NAIROBI WEST,ACADEMIC_INSTITUTIONS,GROUND_MOUNTED_ACCESSIBLE,Metallic seal 2016,Maintain ,21741594,Kpl21803097,Kpl20735725,Maintain ,Metallic 2016,Maintain kpl21730929,Kpl21730904,Kpl21803036,,,,3P4W,1/1/,500/5,1754644748926.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,44.0,44.0,19.0,19.0,32.0,32.0,Ok,m_n_clamp_currents_yes,12:22:00.000+03:00,12:22:00.000+03:00,2025-08-08,2025-08-08,3497663,3495063,1754645076699.jpg,0,0,1754645120682.jpg,32.8,47.9,32.1,46.9,2073069,2071393,1424595,1423670,,,235.0,236.0,237.0,34.1,21.1,35.0,0.986,"Installation ok,voltage and current are stable ",solar_installation_no,,,Low current recorded because the institution is closed but general installation is ok,declaration_yes,uuid:ec83c5e7-47e5-4d6d-b58d-9dc3d7c2acca,-1.2782766 36.8106889 1673.300048828125 16.434999465942383,2025-08-08T09:32:41.663Z,283,KPL85008-GABRIEL
68,2025-08-08T12:09:41.912+03:00,2025-08-08T12:29:06.454+03:00,collect:3bCmWGsj72BrXaTQ,"[36.6580879, -1.2438254, 2006.7]",040016120436,Kikuyu water ,530519.0,126670965,NORTH_EASTERN,KIAMBU,WATER_COMPANY,GROUND_MOUNTED_ACCESSIBLE,20646934,20646934,22450376,22397790,.,.,24127476/24127444,24127476/24127444,22450312,22397789,,,No,3P4W,1/1/,200/5,1754644750771.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,78.9,78.2,77.7,77.5,77.7,77.4,Load Fairly balanced ,m_n_clamp_currents_yes,12:20:00.000+03:00,12:20:00.000+03:00,2025-08-08,2025-08-08,554401,546349,1754644952997.jpg,0,0,1754644998037.jpg,70.16,74.52,67.44,67.0,291651,286894,262751,259454,,,237.5,236.35,236.94,82.72,80.28,80.0,0.88,Ok,solar_installation_yes,15kva,2025-01-08,No incident reported ,declaration_yes,uuid:ece74861-986c-4a34-ae15-0162368d8634,-1.2438254 36.6580879 2006.7 2.700000047683716,2025-08-08T09:29:07.931Z,200,KPL16807-ELIJAH
69,2025-08-08T12:08:23.499+03:00,2025-08-08T12:20:12.698+03:00,collect:RL8tYUKjMINfjjtf,"[36.8101677, -1.2711087, 1689.199951171875]",040016116262,NAIROBI SECURITIES ,,2811128,NAIROBI,NAIROBI NORTH,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ACCESSIBLE,Metal plate ,Metal plate ,21926642,21926642,20647185,20647185,Metal plate ,Metal plate ,21046318,21875178,,,Metal plate ,3P4W,1/1/,200/5,1754644443756.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,Okay ,zera_test_done_no,,,,,,11.0,11.0,15.0,15.0,11.0,11.0,Okay ,m_n_clamp_currents_yes,12:16:00.000+03:00,12:16:00.000+03:00,2025-08-08,2025-08-08,1397813,1396627,1754644604648.jpg,0,0,1754644628017.jpg,18.0,18.0,17.0,17.0,787197,786413,610615,610214,18.0,17.0,250.0,250.0,248.0,13.0,8.0,12.0,1.0,Okay ,solar_installation_no,,,Okay ,declaration_yes,uuid:47113933-6fb9-460c-bc95-dfb60a8c47a7,-1.2711087 36.8101677 1689.199951171875 24.0,2025-08-08T09:20:13.998Z,304,KPL18500-ELIJAH NJUE
70,2025-08-08T11:29:01.813+03:00,2025-08-08T11:58:10.165+03:00,collect:LcT7p5BZpWxL9vzf,"[37.0415434, -1.4237977, 0]",040016120798,Faith Wavinya,14691673.0,165515487,NAIROBI,MACHAKOS,STONE_QUARRY,GROUND_MOUNTED_ACCESSIBLE,A02416,A02416,21502683,21563020,None,None,16120798,16120798,21541583,21563024,,,None ,3P4W,1/1/,300/5,1754642847786.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,77.0,77.0,76.0,76.0,78.0,78.0,Loads balancing ,m_n_clamp_currents_yes,11:52:00.000+03:00,11:52:00.000+03:00,2025-08-08,2025-08-08,308076,292940,1754643192768.jpg,5,0,1754643258648.jpg,172.0,184.0,165.0,175.0,162884,155312,145196,137628,,,234.0,232.0,232.0,78.0,79.0,74.0,0.97,Ok,solar_installation_no,,,Ok,declaration_yes,uuid:43370d6c-a795-42d3-894e-e75d106fd648,-1.4237977 37.0415434 0.0 2900.0,2025-08-08T09:19:36.725Z,282,KPL18934-ISIKA
71,2025-08-08T09:37:21.061+03:00,2025-08-08T12:15:50.345+03:00,collect:LXAedgeOP2YuJsTh,"[36.861281, -1.3172756, 1615.5]",040010110237,Polyblend ltd,531625.0,5316252,NAIROBI,NAIROBI SOUTH,MANUFACTURING,AMR_METERING,20100328,20100328,21539761,21539761,20936574,20936574,20NM,20NM,N/A,N/A,21539754,21538777,,3P4W,1/1/,300/5,1754635746583.jpg,300/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,N/A,zera_test_done_no,,,,,,40.0,40.0,44.0,44.0,47.0,47.0,Ok,m_n_clamp_currents_yes,12:00:00.000+03:00,09:52:00.000+03:00,2025-08-08,2025-08-08,2959131,2954189,1754636045172.jpg,10,10,1754636073202.jpg,72.0,86.0,70.0,83.0,2329789,2326443,75465824,627746,71.0,63.0,236.0,242.0,217.0,110.0,113.0,121.0,0.9,Unstable voltages,solar_installation_no,,,"Installation ok
Unstable voltages
Inspected by Nashon,Florence, Onesmus",declaration_yes,uuid:78ce7f01-01df-4e18-8188-fd64dd5ac1ce,-1.3172756 36.861281 1615.5 18.381000518798828,2025-08-08T09:16:30.394Z,276,KPL19864-NASHON
72,2025-08-08T12:04:29.346+03:00,2025-08-08T12:15:00.954+03:00,collect:cNwlyxgRYWEbQciq,"[36.9747779, -1.4215595, 1525.9000244140625]",040016119181,NUTRISOY,13123084.0,146789302,NAIROBI,MACHAKOS,FOOD_PROCESSING,GROUND_MOUNTED_ELEVATED,2021,2021,21541032,21504039,N/A,N/A,21424139/21424199,21424139/21424199,21541043,21504022,,,NONE,3P4W,1/1/,300/5,1754644201011.png,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,N/A,m_n_clamp_currents_yes,12:10:00.000+03:00,12:10:00.000+03:00,2025-08-08,2025-08-08,487864,487864,1754644352245.png,0,0,1754644399404.png,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,231.0,231.0,231.0,0.0,0.0,0.0,1.0,No production at the moment ,solar_installation_no,,,Ok,declaration_yes,uuid:15434222-1ec0-4d2c-805c-f5deea603e9a,-1.4215595 36.9747779 1525.9000244140625 42.5,2025-08-08T09:15:05.211Z,296,KPL15753-MUGO
73,2025-08-08T12:02:47.175+03:00,2025-08-08T12:11:51.482+03:00,collect:nssdbXMgLJDhMuaj,"[36.7956144, -1.2980604, 1733.699951171875]",040016119311,Ramji devani ,135627731.0,135627731,NAIROBI,NAIROBI WEST,SHOPPING_MALL,GROUND_MOUNTED_ELEVATED,Hx2016,Hx2016,21708574,21708574,N/A,N/A,21425561/5522,21425561/5522,21708551,21770011N/A,,,N/A,3P4W,1/1/,300/5,1754644007451.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,75.0,75.0,78.0,78.0,72.0,72.0,Balanced ,m_n_clamp_currents_yes,12:08:00.000+03:00,12:08:00.000+03:00,2025-08-08,2025-08-08,775251,768951,1754644164534.jpg,0,0,1754644192400.jpg,73.0,80.0,72.0,80.0,453696,450065,321556,318885,0.0,0.0,240.0,240.0,240.0,68.0,53.0,82.0,0.99,Okay ,solar_installation_no,,,Installation Okay ,declaration_yes,uuid:b9e4bcd4-e245-44e3-9f25-825f2a168537,-1.2980604 36.7956144 1733.699951171875 100.0,2025-08-08T09:11:54.744Z,281,KPL19439-MALEL
74,2025-08-08T11:47:46.141+03:00,2025-08-08T12:09:29.960+03:00,collect:btwRkhG6ixoGvp8k,"[36.806458, -1.2720702, 1674.5999755859375]",040016113850,Art Investment ,4850240.0,48502405,NAIROBI,NAIROBI WEST,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ELEVATED,2016,2016,21705760,21771075,20753666,20753666,2016,2016,21803711,21771065,,,None ,3P4W,1/1/,500/5,1754643641835.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,84.0,85.0,43.0,43.0,102.0,102.0,Not balance ,m_n_clamp_currents_yes,12:02:00.000+03:00,11:22:00.000+03:00,2025-08-08,2025-08-08,4387378,4380645,1754643857731.jpg,0,0,1754643891326.jpg,69.0,75.0,68.0,75.0,2518162,2513928,1869217,1866717,,,234.0,234.0,235.0,104.0,46.0,123.0,1.0,Loads not well balanced,solar_installation_no,,,Installation okay ,declaration_yes,uuid:bf85cf6d-1691-456f-b06a-27e9750872b8,-1.2720702 36.806458 1674.5999755859375 92.4000015258789,2025-08-08T09:09:31.508Z,219,KPL18417-RODGERS
75,2025-08-08T11:39:04.552+03:00,2025-08-08T12:08:39.379+03:00,collect:1K0xDI7PpqUytdma,"[37.6546035, 0.0512349, 1570.8]",040013030273,Meru general hospital ,,17100942,MOUNT_KENYA,MERU,HOSPITAL,AMR_METERING,20781899,20781899,20987630,"22322284
",Not installed ,Not installed ,Not applicable ,Not applicable ,Not applicable ,Not applicable ,None ,22322264,,3P4W,1/1/,1000/5,1754643062142.jpg,1000/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,236.0,213.0,244.0,240.0,163.0,162.0,Ok,m_n_clamp_currents_yes,11:59:00.000+03:00,12:08:00.000+03:00,2025-08-08,2025-08-08,19942882,19914858,1754643739324.jpg,360,360,1754643776806.jpg,240.0,229.0,236.0,226.0,9780471,9767591,10162416,10147267,,,232.0,228.0,228.0,249.0,270.0,212.0,0.984,Ok,solar_installation_yes,Not available ,,Ok,declaration_yes,uuid:9e4d266b-0277-484c-a31e-0a0ee6f307b9,0.0512349 37.6546035 1570.8 1.2000000476837158,2025-08-08T09:08:41.266Z,272,KPL16937-AYUB
76,2025-08-08T11:05:11.019+03:00,2025-08-08T12:08:07.534+03:00,collect:UeQgyKoV8ZfRbYo5,"[36.9705138, -1.470211, 1547.8]",040016112809,ATHI RIVER OILS EPZ LIMITED,532151.0,5321518,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,Plate 2015,Plate 2015,Kpl21543952,Kpl21503339,Kpl20334870,Kpl21503353,Plate 2015,Retained,Kpl21543987,Kpl21500535,,,None,3P4W,1/1/,300/5,1754643467727.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch,zera_test_done_no,,,,,,11.72,11.96,10.93,11.1,12.07,12.18,Balanced load ,m_n_clamp_currents_yes,11:24:00.000+03:00,11:24:00.000+03:00,2025-08-08,2025-08-08,427062,426904,1754643673324.jpg,2157,2157,1754643696109.jpg,6.0,8.0,5.0,3.0,272976,272862,154086,154041,,,236.0,234.0,236.0,12.24,11.4,12.3,0.92,Readings okay,solar_installation_no,,,Metering okay,declaration_yes,uuid:864a3234-3ce7-4721-a10e-2253aa8f8c7c,-1.470211 36.9705138 1547.8 13.62600040435791,2025-08-08T09:08:09.287Z,230,KPL52731-WERU
77,2025-08-07T11:34:27.150+03:00,2025-08-08T12:07:13.844+03:00,collect:4Nk1RseRuV2BJHir,"[36.7879782, -1.2617463, 1722.800048828125]",040016120669,Wasini resorts ltd,2564966.0,25649963,NAIROBI,NAIROBI WEST,HOSPITALITY,GROUND_MOUNTED_ACCESSIBLE,16120695,16120695,Kp21785778,Same as be4,None,None,16120669,16120669,Kp21803014,Kpl21741084,,,None,3P4W,1/1/,200/5,1754556222148.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch,zera_test_done_no,,,,,,35.0,35.0,58.0,57.8,55.0,54.6,Ok,m_n_clamp_currents_yes,11:46:00.000+03:00,11:46:00.000+03:00,2025-08-07,2025-08-07,176172,172676,1754556430799.jpg,0,0,1754556474620.jpg,44.0,45.0,43.0,44.0,98576,96642,77597,76034,,,236.0,232.0,228.0,30.0,44.0,33.0,0.95,Ok,solar_installation_no,,,Metering ok,declaration_yes,uuid:dc2bd45d-6ab8-42bf-abbb-24fc4d2bbdfa,-1.2617463 36.7879782 1722.800048828125 16.143999099731445,2025-08-08T09:07:14.444Z,270,KPL16289-MWITI
